,STATE_x,STATEFIPS,COUNTYFIPS,ALLCOUNTIES,Percentage_of_People_Racialized_as_Black,Total_Population
602,Idaho,16,450,Gem,0.5,19123
603,Idaho,16,470,Gooding,0.5,15598
604,Idaho,16,490,Idaho,0.6,16541
605,Idaho,16,510,Jefferson,0.6,30891
606,Idaho,16,530,Jerome,0.5,24237
607,Idaho,16,550,Kootenai,0.8,171362
608,Idaho,16,570,Latah,1.6,39517
609,Idaho,16,590,Lemhi,0.6,7974
610,Idaho,16,610,Lewis,0.6,3533
611,Idaho,16,630,Lincoln,0.7,5127
612,Idaho,16,650,Madison,1.9,52913
613,Idaho,16,670,Minidoka,0.5,21613
614,Idaho,16,690,Nez Perce,1.1,42090
615,Idaho,16,710,Oneida,0.6,4564
616,Idaho,16,730,Owyhee,0.7,11913
617,Idaho,16,750,Payette,0.7,25386
618,Idaho,16,770,Power,0.8,7878
619,Idaho,16,790,Shoshone,0.5,13169
620,Idaho,16,810,Teton,0.6,11630
621,Idaho,16,830,Twin Falls,1.7,90046
622,Idaho,16,850,Valley,0.5,11746
623,Idaho,16,870,Washington,0.8,10500
624,Idaho,16,875,Yellowstone National Park,,
625,Illinois,17,10,Adams,5.8,65737
626,Illinois,17,30,Alexander,32.6,5240
627,Illinois,17,50,Bond,7.5,16725
628,Illinois,17,70,Boone,3.4,53448
629,Illinois,17,90,Brown,17.3,6244
630,Illinois,17,110,Bureau,1.6,33244
631,Illinois,17,130,Calhoun,0.5,4437
632,Illinois,17,150,Carroll,5.1,15702
633,Illinois,17,170,Cass,6.7,13042
634,Illinois,17,190,Champaign,16.3,205865
635,Illinois,17,210,Christian,1.8,34032
636,Illinois,17,230,Clark,0.8,15455
637,Illinois,17,250,Clay,0.9,13288
638,Illinois,17,270,Clinton,3.9,36899
639,Illinois,17,290,Coles,5.8,46863
640,Illinois,17,310,Cook,24.3,5275541
641,Illinois,17,330,Crawford,4.1,18679
642,Illinois,17,350,Cumberland,0.9,10450
643,Illinois,17,390,De Witt,1.4,15516
644,Illinois,17,370,DeKalb,10.5,100420
645,Illinois,17,410,Douglas,1.0,19740
646,Illinois,17,430,Dupage,5.8,932877
647,Illinois,17,450,Edgar,0.8,16866
648,Illinois,17,470,Edwards,1.0,6245
649,Illinois,17,490,Effingham,1.0,34668
650,Illinois,17,510,Fayette,4.2,21488
651,Illinois,17,530,Ford,1.9,13534
652,Illinois,17,550,Franklin,1.2,37804
653,Illinois,17,570,Fulton,4.0,33609
654,Illinois,17,590,Gallatin,1.4,4946
655,Illinois,17,610,Greene,0.7,11985
656,Illinois,17,630,Grundy,2.5,52533
657,Illinois,17,650,Hamilton,1.2,7993
658,Illinois,17,670,Hancock,1.2,17620
659,Illinois,17,690,Hardin,1.1,3649
660,Illinois,17,710,Henderson,1.0,6387
661,Illinois,17,730,Henry,3.3,49284
662,Illinois,17,750,Iroquois,1.8,27077
663,Illinois,17,770,Jackson,16.6,52974
664,Illinois,17,790,Jasper,0.6,9287
665,Illinois,17,810,Jefferson,9.6,37113
666,Illinois,17,830,Jersey,1.3,21512
667,Illinois,17,850,Jo Daviess,1.1,22035
668,Illinois,17,870,Johnson,11.4,13308
669,Illinois,17,890,Kane,6.5,516522
670,Illinois,17,910,Kankakee,16.5,107502
671,Illinois,17,930,Kendall,9.3,131869
672,Illinois,17,950,Knox,11.4,49967
673,Illinois,17,990,La Salle,3.5,109658
674,Illinois,17,970,Lake,8.1,714342
675,Illinois,17,1010,Lawrence,10.0,15280
676,Illinois,17,1030,Lee,6.6,34145
677,Illinois,17,1050,Livingston,4.1,35815
678,Illinois,17,1070,Logan,6.6,27987
679,Illinois,17,1150,Macon,21.1,103998
680,Illinois,17,1170,Macoupin,1.6,44967
681,Illinois,17,1190,Madison,11.0,265859
682,Illinois,17,1210,Marion,5.8,37729
683,Illinois,17,1230,Marshall,1.3,11742
684,Illinois,17,1250,Mason,1.1,13086
685,Illinois,17,1270,Massac,8.6,14169
686,Illinois,17,1090,McDonough,7.0,27238
687,Illinois,17,1110,McHenry,2.1,310229
688,Illinois,17,1130,McLean,10.8,170954
689,Illinois,17,1290,Menard,1.7,12297
690,Illinois,17,1310,Mercer,1.2,15699
691,Illinois,17,1330,Monroe,0.8,34962
692,Illinois,17,1350,Montgomery,3.7,28288
693,Illinois,17,1370,Morgan,7.8,32915
694,Illinois,17,1390,Moultrie,1.2,14526
695,Illinois,17,1410,Ogle,2.1,51788
696,Illinois,17,1430,Peoria,21.3,181830
697,Illinois,17,1450,Perry,9.1,20945
698,Illinois,17,1470,Piatt,1.3,16673
699,Illinois,17,1490,Pike,0.9,14739
700,Illinois,17,1510,Pope,2.2,3763
701,Illinois,17,1530,Pulaski,30.3,5193
702,Illinois,17,1550,Putnam,0.7,5637
703,Illinois,17,1570,Randolph,8.9,30163
704,Illinois,17,1590,Richland,1.1,15813
705,Illinois,17,1610,Rock Island,13.9,144672
706,Illinois,17,1650,Saline,4.5,23768
707,Illinois,17,1670,Sangamon,15.6,196343
708,Illinois,17,1690,Schuyler,5.1,6902
709,Illinois,17,1710,Scott,0.8,4949
710,Illinois,17,1730,Shelby,0.7,20990
711,Illinois,17,1630,St Clair,32.1,257400
712,Illinois,17,1750,Stark,1.4,5400
713,Illinois,17,1770,Stephenson,12.6,44630
714,Illinois,17,1790,Tazewell,2.2,131343
715,Illinois,17,1810,Union,2.1,17244
716,Illinois,17,1830,Vermilion,16.2,74188
717,Illinois,17,1850,Wabash,1.1,11361
718,Illinois,17,1870,Warren,5.0,16835
719,Illinois,17,1890,Washington,1.2,13761
720,Illinois,17,1910,Wayne,0.9,16179
721,Illinois,17,1930,White,1.3,13877
722,Illinois,17,1950,Whiteside,2.8,55691
723,Illinois,17,1970,Will,13.0,696355
724,Illinois,17,1990,Williamson,5.7,67153
725,Illinois,17,2010,Winnebago,16.1,285350
726,Illinois,17,2030,Woodford,1.6,38467
727,Indiana,18,10,Adams,1.0,35809
728,Indiana,18,30,Allen,14.0,385410
729,Indiana,18,50,Bartholomew,3.5,82208
730,Indiana,18,70,Benton,1.1,8719
731,Indiana,18,90,Blackford,1.4,12112
732,Indiana,18,110,Boone,2.9,70812
733,Indiana,18,130,Brown,0.8,15475
734,Indiana,18,150,Carroll,1.3,20306
735,Indiana,18,170,Cass,2.6,37870
736,Indiana,18,190,Clark,10.3,121093
737,Indiana,18,210,Clay,1.3,26466
738,Indiana,18,230,Clinton,1.2,33190
739,Indiana,18,250,Crawford,0.8,10526
740,Indiana,18,270,Daviess,2.7,33381
741,Indiana,18,290,Dearborn,1.3,50679
742,Indiana,18,310,Decatur,1.0,26472
743,Indiana,18,330,DeKalb,1.0,43265
744,Indiana,18,350,Delaware,9.4,111903
745,Indiana,18,370,Dubois,0.9,43637
746,Indiana,18,390,Elkhart,7.4,207047
747,Indiana,18,410,Fayette,2.2,23398
748,Indiana,18,430,Floyd,7.5,80484
749,Indiana,18,450,Fountain,1.1,16479
750,Indiana,18,470,Franklin,0.5,22785
751,Indiana,18,490,Fulton,1.5,20480
752,Indiana,18,510,Gibson,3.4,33011
753,Indiana,18,530,Grant,9.6,66674
754,Indiana,18,550,Greene,0.7,30803
755,Indiana,18,570,Hamilton,5.7,347467
756,Indiana,18,590,Hancock,4.1,79840
757,Indiana,18,610,Harrison,1.1,39654
758,Indiana,18,630,Hendricks,9.2,174788
759,Indiana,18,650,Henry,3.1,48914
760,Indiana,18,670,Howard,10.1,83658
761,Indiana,18,690,Huntington,1.2,36662
762,Indiana,18,710,Jackson,1.8,46428
763,Indiana,18,730,Jasper,1.0,32918
764,Indiana,18,750,Jay,0.8,20478
765,Indiana,18,770,Jefferson,2.6,33147
766,Indiana,18,790,Jennings,1.2,27613
767,Indiana,18,810,Johnson,3.6,161765
768,Indiana,18,830,Knox,2.9,36282
769,Indiana,18,850,Kosciusko,1.6,80240
770,Indiana,18,870,Lagrange,0.6,40446
771,Indiana,18,890,Lake,26.8,498700
772,Indiana,18,910,LaPorte,12.8,112417
773,Indiana,18,930,Lawrence,1.1,45011
774,Indiana,18,950,Madison,9.5,130129
775,Indiana,18,970,Marion,30.1,977203
776,Indiana,18,990,Marshall,1.1,46095
777,Indiana,18,1010,Martin,0.8,9812
778,Indiana,18,1030,Miami,6.3,35962
779,Indiana,18,1050,Monroe,5.3,139718
780,Indiana,18,1070,Montgomery,1.6,37936
781,Indiana,18,1090,Morgan,1.1,71780
782,Indiana,18,1110,Newton,0.7,13830
783,Indiana,18,1130,Noble,1.0,47457
784,Indiana,18,1150,Ohio,0.8,5940
785,Indiana,18,1170,Orange,1.7,19867
786,Indiana,18,1190,Owen,1.1,21321
787,Indiana,18,1210,Parke,1.6,16156
788,Indiana,18,1230,Perry,2.6,19170
789,Indiana,18,1250,Pike,0.9,12250
790,Indiana,18,1270,Porter,5.5,173215
791,Indiana,18,1290,Posey,1.8,25222
792,Indiana,18,1310,Pulaski,1.2,12514
793,Indiana,18,1330,Putnam,3.4,36726
794,Indiana,18,1350,Randolph,1.3,24502
795,Indiana,18,1370,Ripley,0.7,28995
796,Indiana,18,1390,Rush,1.4,16752
797,Indiana,18,1430,Scott,1.0,24384
798,Indiana,18,1450,Shelby,2.1,45055
799,Indiana,18,1470,Spencer,1.3,19810
800,Indiana,18,1410,St Joseph,15.8,272912
801,Indiana,18,1490,Starke,0.7,23371
802,Indiana,18,1510,Steuben,1.3,34435
803,Indiana,18,1530,Sullivan,4.8,20817
804,Indiana,18,1550,Switzerland,0.8,9737
805,Indiana,18,1570,Tippecanoe,7.6,186251
806,Indiana,18,1590,Tipton,0.9,15359
807,Indiana,18,1610,Union,0.9,7087
808,Indiana,18,1630,Vanderburgh,12.3,180136
809,Indiana,18,1650,Vermillion,0.8,15439
810,Indiana,18,1670,Vigo,8.7,106153
811,Indiana,18,1690,Wabash,1.3,30976
812,Indiana,18,1710,Warren,0.5,8440
813,Indiana,18,1730,Warrick,2.7,63898
814,Indiana,18,1750,Washington,1.1,28182
815,Indiana,18,1770,Wayne,7.1,66553
816,Indiana,18,1790,Wells,1.5,28180
817,Indiana,18,1810,White,1.1,24688
818,Indiana,18,1830,Whitley,1.0,34191
819,Iowa,19,10,Adair,1.2,7496
820,Iowa,19,30,Adams,1.2,3704
821,Iowa,19,50,Allamakee,1.4,14061
822,Iowa,19,70,Appanoose,1.1,12317
823,Iowa,19,90,Audubon,1.0,5674
824,Iowa,19,110,Benton,1.2,25575
825,Iowa,19,130,Black Hawk,12.6,131144
826,Iowa,19,150,Boone,1.9,26715
827,Iowa,19,170,Bremer,1.7,24988
828,Iowa,19,190,Buchanan,0.8,20565
829,Iowa,19,210,Buena Vista,3.3,20823
830,Iowa,19,230,Butler,0.6,14334
831,Iowa,19,250,Calhoun,2.4,9927
832,Iowa,19,270,Carroll,1.8,20760
833,Iowa,19,290,Cass,0.7,13127
834,Iowa,19,310,Cedar,1.0,18505
835,Iowa,19,330,Cerro Gordo,3.4,43127
836,Iowa,19,350,Cherokee,1.4,11658
837,Iowa,19,370,Chickasaw,1.2,12012
838,Iowa,19,390,Clarke,0.8,9748
839,Iowa,19,410,Clay,1.2,16384
840,Iowa,19,430,Clayton,1.4,17043
841,Iowa,19,450,Clinton,4.6,46460
842,Iowa,19,470,Crawford,2.8,16525
843,Iowa,19,490,Dallas,3.7,99678
844,Iowa,19,510,Davis,0.4,9110
845,Iowa,19,530,Decatur,2.3,7645
846,Iowa,19,550,Delaware,1.1,17488
847,Iowa,19,570,Des Moines,8.8,38910
848,Iowa,19,590,Dickinson,0.8,17703
849,Iowa,19,610,Dubuque,5.4,99266
850,Iowa,19,630,Emmet,1.8,9388
851,Iowa,19,650,Fayette,2.0,19509
852,Iowa,19,670,Floyd,3.5,15627
853,Iowa,19,690,Franklin,0.9,10019
854,Iowa,19,710,Fremont,0.6,6605
855,Iowa,19,730,Greene,1.0,8771
856,Iowa,19,750,Grundy,0.9,12329
857,Iowa,19,770,Guthrie,0.5,10623
858,Iowa,19,790,Hamilton,1.4,15039
859,Iowa,19,810,Hancock,1.3,10795
860,Iowa,19,830,Hardin,1.4,16878
861,Iowa,19,850,Harrison,0.6,14582
862,Iowa,19,870,Henry,3.5,20482
863,Iowa,19,890,Howard,0.8,9469
864,Iowa,19,910,Humboldt,1.2,9597
865,Iowa,19,930,Ida,0.7,7005
866,Iowa,19,950,Iowa,1.3,16662
867,Iowa,19,970,Jackson,1.4,19485
868,Iowa,19,990,Jasper,2.6,37813
869,Iowa,19,1010,Jefferson,3.4,15663
870,Iowa,19,1030,Johnson,9.9,152854
871,Iowa,19,1050,Jones,2.8,20646
872,Iowa,19,1070,Keokuk,1.2,10033
873,Iowa,19,1090,Kossuth,1.0,14828
874,Iowa,19,1110,Lee,4.5,33555
875,Iowa,19,1130,Linn,9.3,230299
876,Iowa,19,1150,Louisa,1.2,10837
877,Iowa,19,1170,Lucas,0.8,8634
878,Iowa,19,1190,Lyon,0.9,11934
879,Iowa,19,1210,Madison,0.8,16548
880,Iowa,19,1230,Mahaska,2.7,22190
881,Iowa,19,1250,Marion,1.5,33414
882,Iowa,19,1270,Marshall,2.9,40105
883,Iowa,19,1290,Mills,1.2,14484
884,Iowa,19,1310,Mitchell,0.8,10565
885,Iowa,19,1330,Monona,1.2,8751
886,Iowa,19,1350,Monroe,1.1,7577
887,Iowa,19,1370,Montgomery,0.7,10330
888,Iowa,19,1390,Muscatine,3.6,43235
889,Iowa,19,1410,O Brien,1.8,14182
890,Iowa,19,1430,Osceola,1.0,6192
891,Iowa,19,1450,Page,2.9,15211
892,Iowa,19,1470,Palo Alto,0.9,8996
893,Iowa,19,1490,Plymouth,2.1,25698
894,Iowa,19,1510,Pocahontas,1.6,7078
895,Iowa,19,1530,Polk,8.9,492401
896,Iowa,19,1550,Pottawattamie,3.1,93667
897,Iowa,19,1570,Poweshiek,2.4,18662
898,Iowa,19,1590,Ringgold,0.8,4663
899,Iowa,19,1610,Sac,1.0,9814
900,Iowa,19,1630,Scott,10.7,174669
901,Iowa,19,1650,Shelby,1.0,11746
902,Iowa,19,1670,Sioux,1.0,35872
903,Iowa,19,1690,Story,4.0,98537
904,Iowa,19,1710,Tama,1.6,17135
905,Iowa,19,1730,Taylor,0.6,5896
906,Iowa,19,1750,Union,1.8,12138
907,Iowa,19,1770,Van Buren,1.0,7203
908,Iowa,19,1790,Wapello,5.1,35437
909,Iowa,19,1810,Warren,1.6,52403
910,Iowa,19,1830,Washington,1.5,22565
911,Iowa,19,1850,Wayne,0.9,6497
912,Iowa,19,1870,Webster,6.8,36999
913,Iowa,19,1890,Winnebago,2.8,10679
914,Iowa,19,1910,Winneshiek,1.1,20070
915,Iowa,19,1930,Woodbury,6.8,105941
916,Iowa,19,1950,Worth,1.5,7443
917,Iowa,19,1970,Wright,1.0,12943
918,Kansas,20,10,Allen,2.7,12526
919,Kansas,20,30,Anderson,1.2,7836
920,Kansas,20,50,Atchison,7.0,16348
921,Kansas,20,70,Barber,1.3,4228
922,Kansas,20,90,Barton,2.2,25493
923,Kansas,20,110,Bourbon,4.6,14360
924,Kansas,20,130,Brown,2.7,9508
925,Kansas,20,150,Butler,3.4,67380
926,Kansas,20,170,Chase,1.9,2572
927,Kansas,20,190,Chautauqua,1.7,3379
928,Kansas,20,210,Cherokee,1.4,19362
929,Kansas,20,230,Cheyenne,0.8,2616
930,Kansas,20,250,Clark,1.0,1991
931,Kansas,20,270,Clay,1.4,8117
932,Kansas,20,290,Cloud,1.9,9032
933,Kansas,20,310,Coffey,1.2,8360
934,Kansas,20,330,Comanche,1.8,1689
935,Kansas,20,350,Cowley,4.3,34549
936,Kansas,20,370,Crawford,4.2,38972
937,Kansas,20,390,Decatur,1.3,2764
938,Kansas,20,410,Dickinson,1.6,18402
939,Kansas,20,430,Doniphan,5.0,7510
940,Kansas,20,450,Douglas,6.8,118785
941,Kansas,20,470,Edwards,1.4,2907
942,Kansas,20,490,Elk,1.7,2483
943,Kansas,20,510,Ellis,2.3,28934
944,Kansas,20,530,Ellsworth,4.6,6376
945,Kansas,20,550,Finney,4.8,38470
946,Kansas,20,570,Ford,3.7,34287
947,Kansas,20,590,Franklin,2.6,25996
948,Kansas,20,610,Geary,21.9,36739
949,Kansas,20,630,Gove,1.1,2718
950,Kansas,20,650,Graham,3.1,2415
951,Kansas,20,670,Grant,0.8,7352
952,Kansas,20,690,Gray,0.8,5653
953,Kansas,20,710,Greeley,1.7,1284
954,Kansas,20,730,Greenwood,1.3,6016
955,Kansas,20,750,Hamilton,1.2,2518
956,Kansas,20,770,Harper,1.1,5485
957,Kansas,20,790,Harvey,3.4,34024
958,Kansas,20,810,Haskell,1.3,3780
959,Kansas,20,830,Hodgeman,1.5,1723
960,Kansas,20,850,Jackson,1.6,13232
961,Kansas,20,870,Jefferson,1.4,18368
962,Kansas,20,890,Jewell,1.0,2932
963,Kansas,20,910,Johnson,6.2,609863
964,Kansas,20,930,Kearny,2.5,3983
965,Kansas,20,950,Kingman,1.0,7470
966,Kansas,20,970,Kiowa,3.8,2460
967,Kansas,20,990,Labette,6.9,20184
968,Kansas,20,1010,Lane,0.6,1574
969,Kansas,20,1030,Leavenworth,10.7,81881
970,Kansas,20,1050,Lincoln,1.1,2939
971,Kansas,20,1070,Linn,1.4,9591
972,Kansas,20,1090,Logan,0.9,2762
973,Kansas,20,1110,Lyon,3.1,32179
974,Kansas,20,1150,Marion,1.9,11823
975,Kansas,20,1170,Marshall,1.1,10038
976,Kansas,20,1130,McPherson,2.7,30223
977,Kansas,20,1190,Meade,1.8,4055
978,Kansas,20,1210,Miami,2.3,34191
979,Kansas,20,1230,Mitchell,1.2,5796
980,Kansas,20,1250,Montgomery,7.1,31486
981,Kansas,20,1270,Morris,0.9,5386
982,Kansas,20,1290,Morton,2.0,2701
983,Kansas,20,1310,Nemaha,1.1,10273
984,Kansas,20,1330,Neosho,2.1,15904
985,Kansas,20,1350,Ness,0.6,2687
986,Kansas,20,1370,Norton,4.7,5459
987,Kansas,20,1390,Osage,0.9,15766
988,Kansas,20,1410,Osborne,1.1,3500
989,Kansas,20,1430,Ottawa,2.0,5735
990,Kansas,20,1450,Pawnee,5.4,6253
991,Kansas,20,1470,Phillips,1.2,4981
992,Kansas,20,1490,Pottawatomie,2.2,25348
993,Kansas,20,1510,Pratt,1.8,9157
994,Kansas,20,1530,Rawlins,1.8,2561
995,Kansas,20,1550,Reno,4.7,61898
996,Kansas,20,1570,Republic,1.2,4674
997,Kansas,20,1590,Rice,2.4,9427
998,Kansas,20,1610,Riley,9.1,71959
999,Kansas,20,1630,Rooks,1.9,4919
1000,Kansas,20,1650,Rush,0.8,2956
1001,Kansas,20,1670,Russell,2.0,6691
1002,Kansas,20,1690,Saline,5.7,54303
1003,Kansas,20,1710,Scott,0.9,5151
1004,Kansas,20,1730,Sedgwick,11.4,523824
1005,Kansas,20,1750,Seward,4.0,21964
1006,Kansas,20,1770,Shawnee,11.2,178909
1007,Kansas,20,1790,Sheridan,1.7,2447
1008,Kansas,20,1810,Sherman,2.9,5927
1009,Kansas,20,1830,Smith,1.0,3570
1010,Kansas,20,1850,Stafford,1.6,4072
1011,Kansas,20,1870,Stanton,1.5,2084
1012,Kansas,20,1890,Stevens,1.1,5250
1013,Kansas,20,1910,Sumner,1.8,22382
1014,Kansas,20,1930,Thomas,1.8,7930
1015,Kansas,20,1950,Trego,0.9,2808
1016,Kansas,20,1970,Wabaunsee,1.3,6877
1017,Kansas,20,1990,Wallace,1.3,1512
1018,Kansas,20,2010,Washington,0.7,5530
1019,Kansas,20,2030,Wichita,1.2,2152
1020,Kansas,20,2050,Wilson,1.1,8624
1021,Kansas,20,2070,Woodson,0.9,3115
1022,Kansas,20,2090,Wyandotte,23.0,169245
1023,Kentucky,21,10,Adair,4.0,18903
1024,Kentucky,21,30,Allen,1.8,20588
1025,Kentucky,21,50,Anderson,3.2,23852
1026,Kentucky,21,70,Ballard,3.8,7728
1027,Kentucky,21,90,Barren,5.3,44485
1028,Kentucky,21,110,Bath,1.7,12750
1029,Kentucky,21,130,Bell,3.4,24097
1030,Kentucky,21,150,Boone,5.8,135968
1031,Kentucky,21,170,Bourbon,7.0,20252
1032,Kentucky,21,190,Boyd,3.9,48261
1033,Kentucky,21,210,Boyle,9.8,30614
1034,Kentucky,21,230,Bracken,1.2,8400
1035,Kentucky,21,250,Breathitt,0.9,13718
1036,Kentucky,21,270,Breckinridge,3.2,20432
1037,Kentucky,21,290,Bullitt,2.2,82217
1038,Kentucky,21,310,Butler,0.9,12371
1039,Kentucky,21,330,Caldwell,6.8,12649
1040,Kentucky,21,350,Calloway,5.1,37103
1041,Kentucky,21,370,Campbell,4.4,93076
1042,Kentucky,21,390,Carlisle,2.4,4826
1043,Kentucky,21,410,Carroll,3.0,10810
1044,Kentucky,21,430,Carter,1.2,26627
1045,Kentucky,21,450,Casey,1.1,15941
1046,Kentucky,21,470,Christian,24.3,72748
1047,Kentucky,21,490,Clark,5.7,36972
1048,Kentucky,21,510,Clay,4.9,20345
1049,Kentucky,21,530,Clinton,0.9,9253
1050,Kentucky,21,550,Crittenden,1.9,8990
1051,Kentucky,21,570,Cumberland,4.0,5888
1052,Kentucky,21,590,Daviess,6.9,103312
1053,Kentucky,21,610,Edmonson,1.5,12126
1054,Kentucky,21,630,Elliott,3.6,7354
1055,Kentucky,21,650,Estill,0.7,14163
1056,Kentucky,21,670,Fayette,17.2,322570
1057,Kentucky,21,690,Fleming,1.7,15082
1058,Kentucky,21,710,Floyd,0.7,35942
1059,Kentucky,21,730,Franklin,11.2,51541
1060,Kentucky,21,750,Fulton,25.1,6515
1061,Kentucky,21,770,Gallatin,1.6,8690
1062,Kentucky,21,790,Garrard,3.0,16953
1063,Kentucky,21,810,Grant,1.7,24941
1064,Kentucky,21,830,Graves,5.9,36649
1065,Kentucky,21,850,Grayson,1.7,26420
1066,Kentucky,21,870,Green,2.6,11107
